srclang,trglang,srcIndex,documentId,segmentId,judgeId,systemNumber,systemId,editId,judgment
Spanish,English,1897,cincodias/2009/12/10/5325,2,AS53V0H5ZLCLN,38,onlineB,3109,YES
Spanish,English,1897,cincodias/2009/12/10/5325,2,AS53V0H5ZLCLN,46,uedin,3574,YES
Spanish,English,1897,cincodias/2009/12/10/5325,2,AS53V0H5ZLCLN,3,bbn-combo,4169,YES
Spanish,English,1898,cincodias/2009/12/10/5325,3,AS53V0H5ZLCLN,24,jhu,990,YES
Spanish,English,1898,cincodias/2009/12/10/5325,3,AS53V0H5ZLCLN,25,jhu-combo,1795,YES
Spanish,English,1898,cincodias/2009/12/10/5325,3,AS53V0H5ZLCLN,38,onlineB,3110,YES
Spanish,English,1898,cincodias/2009/12/10/5325,3,AS53V0H5ZLCLN,46,uedin,3575,YES
Spanish,English,1898,cincodias/2009/12/10/5325,3,AS53V0H5ZLCLN,3,bbn-combo,4170,YES
Spanish,English,1253,frankfurter-rundschau/2009/12/10/99523,24,AS53V0H5ZLCLN,12,columbia,1527,NO
Spanish,English,1253,frankfurter-rundschau/2009/12/10/99523,24,AS53V0H5ZLCLN,49,upc,1817,NO
Spanish,English,1253,frankfurter-rundschau/2009/12/10/99523,24,AS53V0H5ZLCLN,24,jhu,2517,NO
Spanish,English,1253,frankfurter-rundschau/2009/12/10/99523,24,AS53V0H5ZLCLN,24,jhu,2577,NO
Spanish,English,1253,frankfurter-rundschau/2009/12/10/99523,24,AS53V0H5ZLCLN,15,cu-zeman,2592,NO
Spanish,English,1254,frankfurter-rundschau/2009/12/10/99523,25,AS53V0H5ZLCLN,12,columbia,1528,YES
Spanish,English,1254,frankfurter-rundschau/2009/12/10/99523,25,AS53V0H5ZLCLN,49,upc,1818,YES
Spanish,English,1254,frankfurter-rundschau/2009/12/10/99523,25,AS53V0H5ZLCLN,24,jhu,2518,YES
Spanish,English,1254,frankfurter-rundschau/2009/12/10/99523,25,AS53V0H5ZLCLN,24,jhu,2578,YES
Spanish,English,1254,frankfurter-rundschau/2009/12/10/99523,25,AS53V0H5ZLCLN,15,cu-zeman,2593,YES
Spanish,English,1856,cincodias/2009/12/10/53247,5,A3L1TNHRLMPUVO,24,jhu,3617,YES
Spanish,English,1856,cincodias/2009/12/10/53247,5,A3L1TNHRLMPUVO,23,huicong,4237,YES
Spanish,English,1856,cincodias/2009/12/10/53247,5,A3L1TNHRLMPUVO,37,onlineA,6787,YES
Spanish,English,1857,cincodias/2009/12/10/53247,6,A3L1TNHRLMPUVO,24,jhu,3618,NO
Spanish,English,1857,cincodias/2009/12/10/53247,6,A3L1TNHRLMPUVO,23,huicong,4238,YES
Spanish,English,1857,cincodias/2009/12/10/53247,6,A3L1TNHRLMPUVO,37,onlineA,6788,YES
Spanish,English,1019,lesechos/2009/12/11/218658,17,AS53V0H5ZLCLN,46,uedin,6796,YES
Spanish,English,1020,lesechos/2009/12/11/218658,18,AS53V0H5ZLCLN,46,uedin,6797,YES
Spanish,English,1022,lesechos/2009/12/11/218658,20,A3L1TNHRLMPUVO,46,uedin,6799,YES
Spanish,English,1023,lesechos/2009/12/11/218658,21,A3L1TNHRLMPUVO,46,uedin,6800,YES
Spanish,English,320,lidovky.cz/2009/12/10/75456,2,A3L1TNHRLMPUVO,49,upc,4230,NO
Spanish,English,316,lidovky.cz/2009/12/10/75462,22,A3L1TNHRLMPUVO,49,upc,4226,NO
Spanish,English,297,lidovky.cz/2009/12/10/75462,3,AS53V0H5ZLCLN,24,jhu,3576,NO
Spanish,English,297,lidovky.cz/2009/12/10/75462,3,AS53V0H5ZLCLN,15,cu-zeman,3981,NO
Spanish,English,297,lidovky.cz/2009/12/10/75462,3,AS53V0H5ZLCLN,52,upv-combo,5761,NO
Spanish,English,297,lidovky.cz/2009/12/10/75462,3,AS53V0H5ZLCLN,52,upv-combo,6791,YES
Spanish,English,298,lidovky.cz/2009/12/10/75462,4,AS53V0H5ZLCLN,24,jhu,3577,YES
Spanish,English,298,lidovky.cz/2009/12/10/75462,4,AS53V0H5ZLCLN,15,cu-zeman,3982,NO
Spanish,English,298,lidovky.cz/2009/12/10/75462,4,AS53V0H5ZLCLN,52,upv-combo,5762,NO
Spanish,English,298,lidovky.cz/2009/12/10/75462,4,AS53V0H5ZLCLN,52,upv-combo,6792,NO
Spanish,English,459,washpost/2009/12/12/79432,11,A3L1TNHRLMPUVO,4,cambridge,4157,NO
Spanish,English,459,washpost/2009/12/12/79432,11,A3L1TNHRLMPUVO,38,onlineB,5477,NO
Spanish,English,460,washpost/2009/12/12/79432,12,A3L1TNHRLMPUVO,4,cambridge,4158,NO
Spanish,English,460,washpost/2009/12/12/79432,12,A3L1TNHRLMPUVO,38,onlineB,5478,YES
French,English,1865,cincodias/2009/12/10/53248,7,A3P7X4DP7Y0Q67,46,uedin,1588,YES
French,English,1865,cincodias/2009/12/10/53248,7,A3P7X4DP7Y0Q67,15,cu-zeman,1728,NO
French,English,1865,cincodias/2009/12/10/53248,7,A3P7X4DP7Y0Q67,41,rali,2683,YES
French,English,1865,cincodias/2009/12/10/53248,7,A3P7X4DP7Y0Q67,36,nrc,3273,YES
French,English,1865,cincodias/2009/12/10/53248,7,A3P7X4DP7Y0Q67,33,lium,3703,YES
French,English,1866,cincodias/2009/12/10/53248,8,A3P7X4DP7Y0Q67,46,uedin,1589,YES
French,English,1866,cincodias/2009/12/10/53248,8,A3P7X4DP7Y0Q67,15,cu-zeman,1729,NO
French,English,1866,cincodias/2009/12/10/53248,8,A3P7X4DP7Y0Q67,41,rali,2684,YES
French,English,1866,cincodias/2009/12/10/53248,8,A3P7X4DP7Y0Q67,36,nrc,3274,YES
French,English,1866,cincodias/2009/12/10/53248,8,A3P7X4DP7Y0Q67,33,lium,3704,YES
French,English,2028,cincodias/2009/12/11/5334,70,A23KO2TP7I4KK2,6,cmu-heafield-combo,117,NO
French,English,2028,cincodias/2009/12/11/5334,70,A23KO2TP7I4KK2,52,upv-combo,1627,NO
French,English,2028,cincodias/2009/12/11/5334,70,A23KO2TP7I4KK2,25,jhu-combo,1747,NO
French,English,2028,cincodias/2009/12/11/5334,70,A23KO2TP7I4KK2,6,cmu-heafield-combo,4932,NO
French,English,2029,cincodias/2009/12/11/5334,71,A23KO2TP7I4KK2,6,cmu-heafield-combo,118,YES
French,English,2029,cincodias/2009/12/11/5334,71,A23KO2TP7I4KK2,52,upv-combo,1628,NO
French,English,2029,cincodias/2009/12/11/5334,71,A23KO2TP7I4KK2,25,jhu-combo,1748,YES
French,English,2029,cincodias/2009/12/11/5334,71,A23KO2TP7I4KK2,6,cmu-heafield-combo,4933,YES
French,English,1768,elmundo/2009/12/11/10124,18,A23KO2TP7I4KK2,34,lium-combo,1875,NO
French,English,1768,elmundo/2009/12/11/10124,18,A23KO2TP7I4KK2,42,rwth,2410,NO
French,English,1768,elmundo/2009/12/11/10124,18,A23KO2TP7I4KK2,18,dfki,2675,YES
French,English,1768,elmundo/2009/12/11/10124,18,A23KO2TP7I4KK2,23,huicong,3290,NO
French,English,1768,elmundo/2009/12/11/10124,18,A23KO2TP7I4KK2,17,dcu-combo,3650,NO
French,English,1741,elmundo/2009/12/11/10125,1,A23KO2TP7I4KK2,52,upv-combo,111,NO
French,English,1741,elmundo/2009/12/11/10125,1,A23KO2TP7I4KK2,25,jhu-combo,316,YES
French,English,1741,elmundo/2009/12/11/10125,1,A23KO2TP7I4KK2,4,cambridge,1596,YES
French,English,1741,elmundo/2009/12/11/10125,1,A23KO2TP7I4KK2,24,jhu,1766,YES
French,English,1741,elmundo/2009/12/11/10125,1,A23KO2TP7I4KK2,3,bbn-combo,3691,NO
French,English,1398,frankfurter-rundschau/2009/12/10/9949,14,A27I15QVFCD33F,31,limsi,2687,NO
French,English,1398,frankfurter-rundschau/2009/12/10/9949,14,A27I15QVFCD33F,34,lium-combo,3262,NO
French,English,1398,frankfurter-rundschau/2009/12/10/9949,14,A27I15QVFCD33F,24,jhu,6427,NO
French,English,1398,frankfurter-rundschau/2009/12/10/9949,14,A27I15QVFCD33F,22,geneva,6837,NO
French,English,1399,frankfurter-rundschau/2009/12/10/9949,15,A27I15QVFCD33F,31,limsi,2688,NO
French,English,1399,frankfurter-rundschau/2009/12/10/9949,15,A27I15QVFCD33F,34,lium-combo,3263,NO
French,English,1399,frankfurter-rundschau/2009/12/10/9949,15,A27I15QVFCD33F,24,jhu,6428,NO
French,English,1399,frankfurter-rundschau/2009/12/10/9949,15,A27I15QVFCD33F,22,geneva,6838,NO
French,English,1326,frankfurter-rundschau/2009/12/10/99509,8,A23KO2TP7I4KK2,46,uedin,102,NO
French,English,1326,frankfurter-rundschau/2009/12/10/99509,8,A23KO2TP7I4KK2,4,cambridge,187,NO
French,English,1326,frankfurter-rundschau/2009/12/10/99509,8,A23KO2TP7I4KK2,33,lium,1277,YES
French,English,1326,frankfurter-rundschau/2009/12/10/99509,8,A23KO2TP7I4KK2,17,dcu-combo,1577,YES
French,English,1326,frankfurter-rundschau/2009/12/10/99509,8,A23KO2TP7I4KK2,11,cmu-statxfer,2692,YES
French,English,1327,frankfurter-rundschau/2009/12/10/99509,9,A23KO2TP7I4KK2,46,uedin,103,NO
French,English,1327,frankfurter-rundschau/2009/12/10/99509,9,A23KO2TP7I4KK2,4,cambridge,188,NO
French,English,1327,frankfurter-rundschau/2009/12/10/99509,9,A23KO2TP7I4KK2,33,lium,1278,NO
French,English,1327,frankfurter-rundschau/2009/12/10/99509,9,A23KO2TP7I4KK2,17,dcu-combo,1578,NO
French,English,1327,frankfurter-rundschau/2009/12/10/99509,9,A23KO2TP7I4KK2,11,cmu-statxfer,2693,NO
French,English,1103,lesechos/2009/12/11/218646,10,A23KO2TP7I4KK2,18,dfki,110,NO
French,English,1103,lesechos/2009/12/11/218646,10,A23KO2TP7I4KK2,3,bbn-combo,1765,NO
French,English,1103,lesechos/2009/12/11/218646,10,A23KO2TP7I4KK2,31,limsi,2420,YES
French,English,1103,lesechos/2009/12/11/218646,10,A23KO2TP7I4KK2,41,rali,6240,NO
French,English,1099,lesechos/2009/12/11/218646,6,A23KO2TP7I4KK2,18,dfki,106,NO
French,English,1099,lesechos/2009/12/11/218646,6,A23KO2TP7I4KK2,3,bbn-combo,1761,YES
French,English,1099,lesechos/2009/12/11/218646,6,A23KO2TP7I4KK2,31,limsi,2416,NO
French,English,1099,lesechos/2009/12/11/218646,6,A23KO2TP7I4KK2,41,rali,6236,NO
French,English,185,lidovky.cz/2009/12/10/75482,8,A23KO2TP7I4KK2,41,rali,193,NO
French,English,185,lidovky.cz/2009/12/10/75482,8,A23KO2TP7I4KK2,41,rali,608,NO
French,English,185,lidovky.cz/2009/12/10/75482,8,A23KO2TP7I4KK2,46,uedin,1568,NO
French,English,185,lidovky.cz/2009/12/10/75482,8,A23KO2TP7I4KK2,23,huicong,1743,NO
French,English,185,lidovky.cz/2009/12/10/75482,8,A23KO2TP7I4KK2,43,rwth-combo,3098,NO
French,English,186,lidovky.cz/2009/12/10/75482,9,A23KO2TP7I4KK2,41,rali,194,NO
French,English,186,lidovky.cz/2009/12/10/75482,9,A23KO2TP7I4KK2,41,rali,609,NO
French,English,186,lidovky.cz/2009/12/10/75482,9,A23KO2TP7I4KK2,46,uedin,1569,NO
French,English,186,lidovky.cz/2009/12/10/75482,9,A23KO2TP7I4KK2,23,huicong,1744,NO
French,English,186,lidovky.cz/2009/12/10/75482,9,A23KO2TP7I4KK2,43,rwth-combo,3099,NO
French,English,93,lidovky.cz/2009/12/10/75487,2,A3P7X4DP7Y0Q67,36,nrc,78,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A3P7X4DP7Y0Q67,43,rwth-combo,2663,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A3P7X4DP7Y0Q67,33,lium,2698,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A3P7X4DP7Y0Q67,34,lium-combo,3698,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A3P7X4DP7Y0Q67,41,rali,4948,YES
French,English,94,lidovky.cz/2009/12/10/75487,3,A3P7X4DP7Y0Q67,36,nrc,79,YES
French,English,94,lidovky.cz/2009/12/10/75487,3,A3P7X4DP7Y0Q67,43,rwth-combo,2664,YES
French,English,94,lidovky.cz/2009/12/10/75487,3,A3P7X4DP7Y0Q67,33,lium,2699,YES
French,English,94,lidovky.cz/2009/12/10/75487,3,A3P7X4DP7Y0Q67,34,lium-combo,3699,YES
French,English,94,lidovky.cz/2009/12/10/75487,3,A3P7X4DP7Y0Q67,41,rali,4949,YES
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,41,rali,98,NO
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,6,cmu-heafield-combo,1733,NO
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,41,rali,3728,YES
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,30,lig,4908,NO
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,1,_ref,6243,YES
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,41,rali,99,NO
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,6,cmu-heafield-combo,1734,NO
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,41,rali,3729,NO
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,30,lig,4909,YES
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,1,_ref,6244,YES
French,English,1420,spiegel/2009/12/12/73268,3,A23KO2TP7I4KK2,41,rali,100,NO
French,English,1420,spiegel/2009/12/12/73268,3,A23KO2TP7I4KK2,6,cmu-heafield-combo,1735,NO
French,English,1420,spiegel/2009/12/12/73268,3,A23KO2TP7I4KK2,41,rali,3730,NO
French,English,1420,spiegel/2009/12/12/73268,3,A23KO2TP7I4KK2,30,lig,4910,NO
French,English,1420,spiegel/2009/12/12/73268,3,A23KO2TP7I4KK2,1,_ref,6245,YES
French,English,763,times-of-london/2009/12/11/100522,16,A23KO2TP7I4KK2,38,onlineB,3091,YES
French,English,763,times-of-london/2009/12/11/100522,16,A23KO2TP7I4KK2,34,lium-combo,3281,NO
French,English,763,times-of-london/2009/12/11/100522,16,A23KO2TP7I4KK2,36,nrc,3666,NO
French,English,763,times-of-london/2009/12/11/100522,16,A23KO2TP7I4KK2,41,rali,3711,YES
French,English,763,times-of-london/2009/12/11/100522,16,A23KO2TP7I4KK2,3,bbn-combo,6436,YES
French,English,520,washpost/2009/12/12/79421,1,A23KO2TP7I4KK2,22,geneva,2352,YES
French,English,520,washpost/2009/12/12/79421,1,A23KO2TP7I4KK2,25,jhu-combo,2397,NO
French,English,520,washpost/2009/12/12/79421,1,A23KO2TP7I4KK2,30,lig,4917,NO
French,English,520,washpost/2009/12/12/79421,1,A23KO2TP7I4KK2,6,cmu-heafield-combo,6497,YES
French,English,520,washpost/2009/12/12/79421,1,A23KO2TP7I4KK2,18,dfki,6842,YES
French,English,521,washpost/2009/12/12/79421,2,A23KO2TP7I4KK2,22,geneva,2353,NO
French,English,521,washpost/2009/12/12/79421,2,A23KO2TP7I4KK2,25,jhu-combo,2398,YES
French,English,521,washpost/2009/12/12/79421,2,A23KO2TP7I4KK2,30,lig,4918,YES
French,English,521,washpost/2009/12/12/79421,2,A23KO2TP7I4KK2,6,cmu-heafield-combo,6498,NO
French,English,521,washpost/2009/12/12/79421,2,A23KO2TP7I4KK2,18,dfki,6843,YES
French,English,454,washpost/2009/12/12/79432,6,A3P7X4DP7Y0Q67,1,_ref,1560,YES
French,English,454,washpost/2009/12/12/79432,6,A3P7X4DP7Y0Q67,6,cmu-heafield-combo,1860,YES
French,English,454,washpost/2009/12/12/79432,6,A3P7X4DP7Y0Q67,23,huicong,2395,YES
French,English,454,washpost/2009/12/12/79432,6,A3P7X4DP7Y0Q67,37,onlineA,2415,YES
French,English,454,washpost/2009/12/12/79432,6,A3P7X4DP7Y0Q67,22,geneva,5590,YES
French,English,1802,abces/2009/12/11/200981,1,A3P7X4DP7Y0Q67,41,rali,3676,YES
French,English,1802,abces/2009/12/11/200981,1,A3P7X4DP7Y0Q67,37,onlineA,6491,YES
French,English,1877,cincodias/2009/12/10/53248,19,A23KO2TP7I4KK2,8,cmu-hyposel-combo,6848,YES
French,English,1878,cincodias/2009/12/10/53248,20,A23KO2TP7I4KK2,8,cmu-hyposel-combo,6849,YES
French,English,92,lidovky.cz/2009/12/10/75487,1,A23KO2TP7I4KK2,41,rali,6467,YES
French,English,92,lidovky.cz/2009/12/10/75487,1,A23KO2TP7I4KK2,1,_ref,6887,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A23KO2TP7I4KK2,41,rali,6468,YES
French,English,93,lidovky.cz/2009/12/10/75487,2,A23KO2TP7I4KK2,1,_ref,6888,YES
French,English,1418,spiegel/2009/12/12/73268,1,A23KO2TP7I4KK2,25,jhu-combo,6448,YES
French,English,1419,spiegel/2009/12/12/73268,2,A23KO2TP7I4KK2,25,jhu-combo,6449,NO
French,English,764,times-of-london/2009/12/11/100522,17,A23KO2TP7I4KK2,38,onlineB,6527,NO
French,English,764,times-of-london/2009/12/11/100522,17,A23KO2TP7I4KK2,33,lium,6892,NO
French,English,765,times-of-london/2009/12/11/100522,18,A23KO2TP7I4KK2,38,onlineB,6528,NO
French,English,765,times-of-london/2009/12/11/100522,18,A23KO2TP7I4KK2,33,lium,6893,NO
French,English,512,washpost/2009/12/12/79422,10,A84KPYYAQWYYJ,25,jhu-combo,6852,YES
French,English,513,washpost/2009/12/12/79422,11,A84KPYYAQWYYJ,25,jhu-combo,6853,NO
English,German,1797,abces/2009/12/10/200783,9,AGU0WAI30OTGV,43,rwth-combo,619,NO
English,German,1797,abces/2009/12/10/200783,9,AGU0WAI30OTGV,38,onlineB,849,NO
English,German,1797,abces/2009/12/10/200783,9,AGU0WAI30OTGV,6,cmu-heafield-combo,954,NO
English,German,1797,abces/2009/12/10/200783,9,AGU0WAI30OTGV,1,_ref,2049,YES
English,German,1797,abces/2009/12/10/200783,9,AGU0WAI30OTGV,32,liu,2264,NO
English,German,2008,cincodias/2009/12/11/5334,50,AGU0WAI30OTGV,43,rwth-combo,636,YES
English,German,2008,cincodias/2009/12/11/5334,50,AGU0WAI30OTGV,28,koc-combo,831,YES
English,German,2008,cincodias/2009/12/11/5334,50,AGU0WAI30OTGV,38,onlineB,876,YES
English,German,2008,cincodias/2009/12/11/5334,50,AGU0WAI30OTGV,42,rwth,946,YES
English,German,2008,cincodias/2009/12/11/5334,50,AGU0WAI30OTGV,21,fbk,1181,YES
English,German,438,economist/2009/12/10/17238,13,A3IZMKDKQQIXEN,45,sfu,476,NO
English,German,438,economist/2009/12/10/17238,13,A3IZMKDKQQIXEN,27,koc,651,NO
English,German,438,economist/2009/12/10/17238,13,A3IZMKDKQQIXEN,31,limsi,771,NO
English,German,438,economist/2009/12/10/17238,13,A3IZMKDKQQIXEN,26,kit,891,YES
English,German,438,economist/2009/12/10/17238,13,A3IZMKDKQQIXEN,31,limsi,1651,NO
English,German,439,economist/2009/12/10/17238,14,A3IZMKDKQQIXEN,45,sfu,477,NO
English,German,439,economist/2009/12/10/17238,14,A3IZMKDKQQIXEN,27,koc,652,NO
English,German,439,economist/2009/12/10/17238,14,A3IZMKDKQQIXEN,31,limsi,772,YES
English,German,439,economist/2009/12/10/17238,14,A3IZMKDKQQIXEN,26,kit,892,NO
English,German,439,economist/2009/12/10/17238,14,A3IZMKDKQQIXEN,31,limsi,1652,YES
English,German,2011,cincodias/2009/12/11/5334,53,AMPXPQ1RVIRFU,43,rwth-combo,639,NO
English,German,2011,cincodias/2009/12/11/5334,53,AMPXPQ1RVIRFU,28,koc-combo,834,YES
English,German,2011,cincodias/2009/12/11/5334,53,AMPXPQ1RVIRFU,38,onlineB,879,YES
English,German,2011,cincodias/2009/12/11/5334,53,AMPXPQ1RVIRFU,42,rwth,949,YES
English,German,2011,cincodias/2009/12/11/5334,53,AMPXPQ1RVIRFU,21,fbk,1184,NO
English,German,2012,cincodias/2009/12/11/5334,54,AMPXPQ1RVIRFU,43,rwth-combo,640,NO
English,German,2012,cincodias/2009/12/11/5334,54,AMPXPQ1RVIRFU,28,koc-combo,835,YES
English,German,2012,cincodias/2009/12/11/5334,54,AMPXPQ1RVIRFU,38,onlineB,880,NO
English,German,2012,cincodias/2009/12/11/5334,54,AMPXPQ1RVIRFU,42,rwth,950,NO
English,German,2012,cincodias/2009/12/11/5334,54,AMPXPQ1RVIRFU,21,fbk,1185,NO
English,German,442,economist/2009/12/10/17238,17,A3IZMKDKQQIXEN,45,sfu,480,NO
English,German,442,economist/2009/12/10/17238,17,A3IZMKDKQQIXEN,27,koc,655,NO
English,German,442,economist/2009/12/10/17238,17,A3IZMKDKQQIXEN,31,limsi,775,YES
English,German,442,economist/2009/12/10/17238,17,A3IZMKDKQQIXEN,26,kit,895,YES
English,German,442,economist/2009/12/10/17238,17,A3IZMKDKQQIXEN,31,limsi,1655,NO
English,German,401,economist/2009/12/10/17240,1,A3IZMKDKQQIXEN,52,upv-combo,1565,NO
English,German,401,economist/2009/12/10/17240,1,A3IZMKDKQQIXEN,38,onlineB,6330,NO
English,German,440,economist/2009/12/10/17238,15,A3IZMKDKQQIXEN,45,sfu,478,YES
English,German,440,economist/2009/12/10/17238,15,A3IZMKDKQQIXEN,27,koc,653,YES
English,German,440,economist/2009/12/10/17238,15,A3IZMKDKQQIXEN,31,limsi,773,YES
English,German,440,economist/2009/12/10/17238,15,A3IZMKDKQQIXEN,26,kit,893,YES
English,German,440,economist/2009/12/10/17238,15,A3IZMKDKQQIXEN,31,limsi,1653,YES
English,German,441,economist/2009/12/10/17238,16,A3IZMKDKQQIXEN,45,sfu,479,NO
English,German,441,economist/2009/12/10/17238,16,A3IZMKDKQQIXEN,27,koc,654,YES
English,German,441,economist/2009/12/10/17238,16,A3IZMKDKQQIXEN,31,limsi,774,YES
English,German,441,economist/2009/12/10/17238,16,A3IZMKDKQQIXEN,26,kit,894,NO
English,German,441,economist/2009/12/10/17238,16,A3IZMKDKQQIXEN,31,limsi,1654,YES
English,German,1641,elmundo/2009/12/10/10102,23,AMPXPQ1RVIRFU,46,uedin,646,YES
English,German,1641,elmundo/2009/12/10/10102,23,AMPXPQ1RVIRFU,38,onlineB,811,YES
English,German,1641,elmundo/2009/12/10/10102,23,AMPXPQ1RVIRFU,46,uedin,2031,NO
English,German,1641,elmundo/2009/12/10/10102,23,AMPXPQ1RVIRFU,31,limsi,2121,NO
English,German,1641,elmundo/2009/12/10/10102,23,AMPXPQ1RVIRFU,46,uedin,2181,NO
English,German,1405,frankfurter-rundschau/2009/12/10/9949,21,AMPXPQ1RVIRFU,43,rwth-combo,1171,NO
English,German,1405,frankfurter-rundschau/2009/12/10/9949,21,AMPXPQ1RVIRFU,15,cu-zeman,1246,NO
English,German,1405,frankfurter-rundschau/2009/12/10/9949,21,AMPXPQ1RVIRFU,46,uedin,2001,NO
English,German,1405,frankfurter-rundschau/2009/12/10/9949,21,AMPXPQ1RVIRFU,45,sfu,2076,YES
English,German,1405,frankfurter-rundschau/2009/12/10/9949,21,AMPXPQ1RVIRFU,31,limsi,2141,YES
English,German,1406,frankfurter-rundschau/2009/12/10/9949,22,AGU0WAI30OTGV,43,rwth-combo,1172,YES
English,German,1406,frankfurter-rundschau/2009/12/10/9949,22,AGU0WAI30OTGV,15,cu-zeman,1247,NO
English,German,1406,frankfurter-rundschau/2009/12/10/9949,22,AGU0WAI30OTGV,46,uedin,2002,YES
English,German,1406,frankfurter-rundschau/2009/12/10/9949,22,AGU0WAI30OTGV,45,sfu,2077,YES
English,German,1406,frankfurter-rundschau/2009/12/10/9949,22,AGU0WAI30OTGV,31,limsi,2142,UNK
English,German,1407,frankfurter-rundschau/2009/12/10/9949,23,AGU0WAI30OTGV,43,rwth-combo,1173,YES
English,German,1407,frankfurter-rundschau/2009/12/10/9949,23,AGU0WAI30OTGV,15,cu-zeman,1248,YES
English,German,1407,frankfurter-rundschau/2009/12/10/9949,23,AGU0WAI30OTGV,46,uedin,2003,YES
English,German,1407,frankfurter-rundschau/2009/12/10/9949,23,AGU0WAI30OTGV,45,sfu,2078,NO
English,German,1407,frankfurter-rundschau/2009/12/10/9949,23,AGU0WAI30OTGV,31,limsi,2143,YES
English,German,1376,frankfurter-rundschau/2009/12/10/99503,20,A3IZMKDKQQIXEN,38,onlineB,613,NO
English,German,1376,frankfurter-rundschau/2009/12/10/99503,20,A3IZMKDKQQIXEN,15,cu-zeman,788,YES
English,German,1376,frankfurter-rundschau/2009/12/10/99503,20,A3IZMKDKQQIXEN,52,upv-combo,828,YES
English,German,1376,frankfurter-rundschau/2009/12/10/99503,20,A3IZMKDKQQIXEN,26,kit,1253,YES
English,German,1376,frankfurter-rundschau/2009/12/10/99503,20,A3IZMKDKQQIXEN,28,koc-combo,1993,YES
English,German,1377,frankfurter-rundschau/2009/12/10/99503,21,A3IZMKDKQQIXEN,38,onlineB,614,NO
English,German,1377,frankfurter-rundschau/2009/12/10/99503,21,A3IZMKDKQQIXEN,15,cu-zeman,789,NO
English,German,1377,frankfurter-rundschau/2009/12/10/99503,21,A3IZMKDKQQIXEN,52,upv-combo,829,YES
English,German,1377,frankfurter-rundschau/2009/12/10/99503,21,A3IZMKDKQQIXEN,26,kit,1254,YES
English,German,1377,frankfurter-rundschau/2009/12/10/99503,21,A3IZMKDKQQIXEN,28,koc-combo,1994,YES
English,German,1214,frankfurter-rundschau/2009/12/10/99527,3,AMPXPQ1RVIRFU,32,liu,921,NO
English,German,1214,frankfurter-rundschau/2009/12/10/99527,3,AMPXPQ1RVIRFU,45,sfu,961,NO
English,German,1214,frankfurter-rundschau/2009/12/10/99527,3,AMPXPQ1RVIRFU,52,upv-combo,1656,NO
English,German,1214,frankfurter-rundschau/2009/12/10/99527,3,AMPXPQ1RVIRFU,15,cu-zeman,2081,NO
English,German,1215,frankfurter-rundschau/2009/12/10/99527,4,AMPXPQ1RVIRFU,32,liu,922,YES
English,German,1215,frankfurter-rundschau/2009/12/10/99527,4,AMPXPQ1RVIRFU,45,sfu,962,YES
English,German,1215,frankfurter-rundschau/2009/12/10/99527,4,AMPXPQ1RVIRFU,52,upv-combo,1657,YES
English,German,1215,frankfurter-rundschau/2009/12/10/99527,4,AMPXPQ1RVIRFU,15,cu-zeman,2082,NO
English,German,1378,frankfurter-rundschau/2009/12/10/99503,22,AGU0WAI30OTGV,38,onlineB,615,YES
English,German,1378,frankfurter-rundschau/2009/12/10/99503,22,AGU0WAI30OTGV,15,cu-zeman,790,NO
English,German,1378,frankfurter-rundschau/2009/12/10/99503,22,AGU0WAI30OTGV,52,upv-combo,830,YES
English,German,1378,frankfurter-rundschau/2009/12/10/99503,22,AGU0WAI30OTGV,26,kit,1255,YES
English,German,1378,frankfurter-rundschau/2009/12/10/99503,22,AGU0WAI30OTGV,28,koc-combo,1995,YES
English,German,1313,frankfurter-rundschau/2009/12/10/99511,24,AGU0WAI30OTGV,24,jhu,981,NO
English,German,1313,frankfurter-rundschau/2009/12/10/99511,24,AGU0WAI30OTGV,15,cu-zeman,1211,NO
English,German,1313,frankfurter-rundschau/2009/12/10/99511,24,AGU0WAI30OTGV,32,liu,1551,NO
English,German,1313,frankfurter-rundschau/2009/12/10/99511,24,AGU0WAI30OTGV,46,uedin,2146,NO
English,German,1313,frankfurter-rundschau/2009/12/10/99511,24,AGU0WAI30OTGV,52,upv-combo,3471,NO
English,German,1218,frankfurter-rundschau/2009/12/10/99527,7,AGU0WAI30OTGV,32,liu,925,YES
